P2053	watershed area	11
P2054	density	558
P2055	electrical conductivity	1
P2056	heat capacity	1
P2057	HMDB ID	0
P2058	depositor	0
P206	located next to body of water	0
P2060	luminosity	1
P2061	aspect ratio	0
P2062	HSDB ID	0
P2063	LIPID MAPS ID	0
P2064	KNApSAcK ID	0
P2065	NIAID ChemDB ID	0
P2066	fusion enthalpy	1
P2067	mass (weight)	116
P2068	thermal conductivity	2
P2069	magnetic moment	1
P207	bathymetry image	0
P2070	Fellow of the Royal Society	0
P2071	Mémoire des hommes	0
P2072	CDB Chemical ID	0
P2073	range	38
P2074	internetmedicin.se ID	0
P2075	speed of sound	62
P2076	temperature	2
P2077	pressure	0
P2078	user manual link	0
P2079	fabrication method	0
P208	executive body	0
P2080	AcademiaNet	0
P2081	BLDAM object ID	0
P2082	M.49 code	0
P2083	Leadscope ID	0
P2084	ZINC ID	0
P2085	Nikkaji	0
P2086	CDD Public ID	0
P2087	CrunchBase person ID	0
P2088	CrunchBase organisation ID	0
P2089	Library of Congress JukeBox ID	0
P209	highest judicial authority	0
P2090	Power of 10 athlete ID	0
P2091	FISA ID	0
P2092	Bildindex der Kunst und Architektur ID	0
P2093	short author name	0
P2094	competition class, qualifies for	0
P2095	co-driver	0
P2096	image legend	0
P2097	term length of office	16
P2098	substitute/deputy/replacement of office/officeholder	0
P2099	BC Geographical Names ID	0
P21	sex or gender	0
P210	party chief representative	0
P2100	Banque de noms de lieux du Québec id	0
P2101	melting point	10
P2102	boiling point	7
P2103	size of team at start	7
P2105	size of team at finish	3
P2106	RXNO Ontology	0
P2107	decomposition point	2
P2108	Kunstindex Danmark artwork ID	0
P2109	power output	10
P2112	wing area	8
P2113	sublimation temperature	1
P2114	half-life	240
P2115	NDF-RT ID	0
P2116	enthalpy of vaporization	2
P2117	combustion enthalpy	1
P2118	kinematic viscosity	1
P2119	vapor pressure	5
P212	ISBN-13	0
P2120	radius	7
P2121	prize money	17
P2123	YerelNet village ID	0
P2124	membership	25
P2125	Revised Hepburn romanization	0
P2126	Georgian national system of romanization	0
P2127	International Nuclear Event Scale	0
P2128	flash point	6
P2129	IDLH	3
P213	ISNI	0
P2130	cost	7
P2131	nominal gross domestic product	1
P2132	GDP per capita	2
P2133	total debt	0
P2134	total reserves	0
P2135	total exports	0
P2136	total imports	0
P2137	total equity	0
P2138	total liabilities	0
P2139	total revenue	0
P214	VIAF identifier	0
P2140	foreign direct investment, net outflows	0
P2141	foreign direct investment, net inflows	0
P2142	box office	1
P2143	genome size	0
P2144	frequency	10
P2145	explosive energy equivalent	0
P2146	orbital period	3
P2147	rotation period	2
P2148	distance from river mouth	0
P2149	clock speed	0
P215	spectral class	0
P2150	FSB speed	1
P2151	focal length	3
P2152	antiparticle	0
P2153	PubChem Substance ID	0
P2154	binding energy	1
P2155	Solid solution series with	0
P2156	Pseudo crystal habit	0
P2157	lithography	0
P2158	Cell line ontology ID	0
P2159	solves	0
P2160	mass excess	0
P2161	Guthrie code	0
P2162	Deutsche Ultramarathon-Vereinigung ID	0
P2163	FAST-ID	0
P2164	SIGIC (person)	0
P2165	SIGIC (group)	0
P2166	SIGIC (institution)	0
P2167	United Nations Standard Products and Services Code	0
P2168	Swedish Film Database person ID	0
P2169	PublicWhip identifier	0
P217	inventory number	0
P2170	Hansard (currents session) identifier	0
P2171	They Work for You identifier	0
P2172	Parliamentary record identifier	0
P2173	BBC News Democracy Live identifier	0
P2174	MoMA artist id	0
P2175	medical condition treated	0
P2176	drug used for treatment	0
P2177	solubility	2
P2178	solvent	0
P2179	ACM Classification Code (2012)	0
P218	ISO 639-1 code	0
P2180	Kansallisbiografia ID	0
P2181	Finnish MP ID	0
P2182	Finnish Ministers database ID	0
P2183	ISO 9:1995	0
P2184	history of topic	0
P2185	DLI identifier	0
P2186	Wiki Loves Monuments ID	0
P2187	BiblioNet publication identifier	0
P2188	BiblioNet author identifier	0
P2189	BiblioNet publisher identifier	0
P219	ISO 639-2 code	0
P2190	C-SPAN identifier of a person	0
P2191	NILF author id	0
P2192	endangeredlanguages.com ID	0
P2193	Soccerbase player id	0
P2194	PSS-Archi architect id	0
P2195	Soccerbase manager id	0
P2196	students count	22
P2197	production rate	0
P2198	average gradient	1
P2199	autoignition temperature	0
P22	father	0
P220	ISO 639-3 code	0
P2200	electric charge	1
P2201	dipole moment	0
P2202	lower flammable limit	5
P2203	upper flammable limit	5
P2204	minimum explosive concentration	0
P2205	Spotify album ID	0
P2206	Discogs release ID	0
P2207	Spotify track ID	0
P2208	average shot length	3
P2209	SourceForge project	0
P221	ISO 639-6 code	0
P2210	relative to	0
P2211	position angle	0
P2212	angular distance	0
P2213	longitude of ascending node	2
P2214	parallax	0
P2215	proper motion	0
P2216	radial velocity	2
P2217	cruise speed	0
P2218	net worth	0
P2219	real gross domestic product growth rate	0
P2220	household wealth	0
P2221	flux	0
P2222	gyromagnetic ratio	1
P2223	decay width	1
P2224	spectral line	0
P2225	discharge	3
P2226	market capitalization	0
P2227	metallicity	1
P2228	maximum thrust	1
P2229	Max TDP	0
P223	galaxy morphological type	0
P2230	torque	0
P2231	explosive velocity	1
P2232	cash	0
P2233	semi-major axis	7
P2234	volume for quantity	35
P2235	external superproperty	0
P2236	external subproperty	0
P2237	units used for this property	0
P2238	official symbol	0
P2239	first aid measures	0
P2240	median lethal dose	2
P2241	reason for deprecation	0
P2242	Florentine musea catalogue ID	0
P2243	apoapsis	5
P2244	periapsis	4
P2248	argument of periapsis	2
P2249	Refseq Genome ID	0
P225	taxon name	0
P2250	life expectancy	4
P2252	NGA artist id	0
P2253	DfE URN	0
P2254	maximum operating altitude	4
P2255	Debrett's People of Today ID	0
P2257	frequency of event	9
P2258	mobile country code	0
P2259	ITU-T network identifier	0
P2260	ionization energy	1
P227	GND identifier	0
P229	IATA airline designator	0
P230	ICAO airline designator	0
P231	CAS registry number	0
P232	EINECS number	0
P233	canonical SMILES	0
P234	InChI	0
P235	InChIKey	0
P236	ISSN	0
P237	coat of arms	0
P238	IATA airport code	0
P239	ICAO airport code	0
P240	FAA airport code	0
P241	military branch	0
P242	locator map image	0
P243	OCLC control number	0
P244	LCAuth identifier	0
P245	ULAN identifier	0
P246	element symbol	0
P247	COSPAR ID	0
P248	stated in	0
P249	ticker symbol	0
P25	mother	0
P26	spouse	0
P263	official residence	0
P264	record label	0
P267	ATC code	0
P268	BnF identifier	0
P269	SUDOC authorities	0
P27	country of citizenship	0
P270	CALIS	0
P271	CiNii author identifier	0
P272	production company	0
P274	chemical formula	0
P275	license	0
P276	location	0
P277	programming language	0
P278	GOST 7.75-97 code	0
P279	subclass of	0
P281	postal code	0
P282	writing system	0
P286	head coach	0
P287	designer	0
P289	vessel class	0
P291	place of publication	0
P296	station code	0
P297	ISO 3166-1 alpha-2 code	0
P298	ISO 3166-1 alpha-3 code	0
P299	ISO 3166-1 numeric code	0
P30	continent	0
P300	ISO 3166-2 code	0
P301	category's main topic	0
P303	EE breed number	0
P304	page	0
P305	IETF language tag	0
P306	operating system	0
P31	instance of	0
P344	director of photography	0
P345	IMDb identifier	0
P347	Joconde ID	0
P348	software version	0
P349	NDL identifier	0
P35	head of state	0
P350	RKDimages	0
P351	Entrez Gene ID	0
P352	UniProt ID	0
P353	gene symbol	0
P354	HGNC ID	0
P355	subsidiaries	0
P356	DOI	0
P357	"(OBSOLETE) title (use P1476, \""title\"")"	0
P358	discography	0
P359	Rijksmonument identifier	0
P36	capital	0
P360	is a list of	0
P361	part of	0
P364	original language of work	0
P366	use	0
P367	astronomic symbol image	0
P368	Sandbox-CommonsMediaFile	0
P369	Sandbox-Item	0
P37	official language	0
P370	Sandbox-String	0
P371	presenter	0
P373	Commons category	0
P374	INSEE municipality code	0
P375	space launch vehicle	0
P376	located on astronomical body	0
P377	SCN	0
P38	currency	0
P380	Mérimée identifier	0
P381	PCP reference number	0
P382	CBS municipality code	0
P387	(OBSOLETE) quote (use P1683)	0
P39	position held	0
P393	edition number	0
P395	licence plate code	0
P396	SBN identifier	0
P397	astronomical body	0
P398	child astronomical body	0
P399	companion of	0
P40	child	0
P400	platform	0
P402	OpenStreetMap Relation identifier	0
P403	mouth of the watercourse	0
P404	game mode	0
P405	taxon author	0
P406	soundtrack album	0
P407	language of work (or name)	0
P408	software engine	0
P409	NLA (Australia) identifier	0
P41	flag image	0
P410	military rank	0
P411	canonization status	0
P412	voice type	0
P413	position played on team / speciality	0
P414	stock exchange	0
P415	radio format	0
P416	quantity symbol	0
P417	patron saint	0
P418	seal description	0
P421	located in time zone	0
P423	shooting handedness	0
P424	Wikimedia language code	0
P425	field of this profession	0
P426	aircraft registration	0
P427	taxonomic type	0
P428	botanist author abbreviation	0
P429	dantai code	0
P43	stepfather	0
P432	callsign of airline	0
P433	issue	0
P434	MusicBrainz artist ID	0
P435	MusicBrainz work ID	0
P436	MusicBrainz release group ID	0
P437	distribution	0
P438	(OBSOLETE) inscription (use P1684)	0
P439	German municipality key	0
P44	stepmother	0
P440	German district key	0
P442	China administrative division code	0
P443	pronunciation audio	0
P444	review score	0
P447	score by	0
P448	location of spacecraft launch	0
P449	original network	0
P450	astronaut mission	0
P451	cohabitant	0
P452	industry	0
P453	character role	0
P454	Structurae ID (structure)	0
P455	Emporis ID	0
P457	foundational text	0
P458	IMO ship number	0
P459	determination method	0
P460	said to be the same as	0
P461	opposite of	0
P462	color	0
P463	member of	0
P464	NOR	0
P465	sRGB color hex triplet	0
P466	occupant	0
P467	legislated by	0
P468	dan/kyu rank	0
P469	lakes on river	0
P47	shares border with	0
P470	Eight Banner register	0
P473	local dialing code	0
P474	country calling code	0
P476	CELEX number	0
P477	Canadian Register of Historic Places identifier	0
P478	volume	0
P479	input device	0
P480	FilmAffinity identifier	0
P481	Palissy identifier	0
P483	recorded at	0
P484	IMA Number, broad sense	0
P485	archives at	0
P486	MeSH ID	0
P487	Unicode character	0
P488	chairperson	0
P489	currency symbol description	0
P490	provisional designation	0
P491	orbit diagram	0
P492	OMIM ID	0
P493	ICD-9	0
P494	ICD-10	0
P495	country of origin	0
P496	ORCID	0
P497	CBDB ID	0
P498	ISO 4217 code	0
P50	author	0
P500	exclave of	0
P501	enclave within	0
P502	HURDAT identifier	0
P503	ISO standard	0
P504	home port	0
P505	general manager	0
P506	ISO 15924 alpha-4 or numeric code	0
P507	Swedish county code	0
P508	PIJAS	0
P509	cause of death	0
P51	audio	0
P511	honorific prefix	0
P512	academic degree	0
P513	(OBSOLETE) birth name (use P1477)	0
P514	interleaves with	0
P515	phase of matter	0
P516	powerplant	0
P517	interaction	0
P518	applies to part	0
P520	armament	0
P521	scheduled service destination	0
P522	type of orbit	0
P523	temporal range start	0
P524	temporal range end	0
P525	Swedish municipality code	0
P527	has part	0
P528	catalog code	0
P529	runway	0
P53	noble family	0
P530	diplomatic relation	0
P531	diplomatic mission sent	0
P532	port of registry	0
P533	target	0
P534	streak color	0
P535	Find a Grave grave ID	0
P536	ATP ID	0
P537	twinning	0
P538	fracturing	0
P539	Museofile	0
P54	member of sports team	0
P541	office contested	0
P542	officially opened by	0
P543	oath made by	0
P545	torch lit by	0
P546	docking port	0
P547	commemorates	0
P548	version type	0
P549	Mathematics Genealogy Project identifier	0
P550	chivalric order	0
P551	residence	0
P552	handedness	0
P553	website account on	0
P554	website username	0
P555	doubles record	0
P556	crystal system	0
P557	DiseasesDB	0
P558	unit symbol	0
P559	terminus	0
P560	direction	0
P561	NATO reporting name	0
P562	central bank/issuer	0
P563	ICD-O	0
P564	singles record	0
P565	crystal habit	0
P566	basionym	0
P567	underlies	0
P568	overlies	0
P569	date of birth	2090853
P57	director	0
P570	date of death	1065366
P571	inception	176152
P574	date of taxon name publication	27
P575	time of discovery	51196
P576	dissolved or abolished	17642
P577	publication date	221201
P578	Sandbox-TimeValue	0
P579	IMA status and/or rank	0
P58	screenwriter	0
P580	start time	10892
P582	end time	10033
P585	point in time	27185
P586	IPNI author ID	0
P587	MMSI	0
P588	coolant	0
P589	point group	0
P59	constellation	0
P590	GNIS ID	0
P591	EC number	0
P592	ChEMBL ID	0
P593	HomoloGene ID	0
P594	Ensembl Gene ID	0
P595	IUPHAR ID	0
P597	WTA ID	0
P598	commander of	0
P599	ITF ID	0
P6	head of government	0
P600	Wine AppDB-ID	0
P604	MedlinePlus ID	0
P605	NUTS code	0
P606	first flight	358
P607	conflict	0
P608	exhibition history	0
P609	terminus location	0
P61	discoverer or inventor	0
P610	highest point	0
P611	religious order	0
P612	mother house	0
P613	OS grid reference	0
P617	yard number	0
P618	source of energy	0
P619	time of spacecraft launch	5517
P620	time of spacecraft landing	309
P621	time of spacecraft orbit decay	1
P622	spacecraft docking/undocking	3
P624	guidance system	0
P625	coordinate location	2363368
P626	Sandbox-GeoCoordinateValue	1
P627	IUCN-ID	0
P628	E number	0
P629	edition or translation of	0
P630	Paris city digital code	0
P631	structural engineer	0
P632	cultural properties of Belarus reference number	0
P633	Répertoire du patrimoine culturel du Québec identifier, Québec cultural heritage directory identifier	0
P634	captain	0
P635	ISTAT ID	0
P636	route of administration	0
P637	RefSeq Protein ID	0
P638	PDB ID	0
P639	RefSeq RNA ID	0
P640	Léonore ID	0
P641	sport	0
P642	of	0
P644	genomic start	0
P645	genomic end	0
P646	Freebase identifier	0
P647	drafted by	0
P648	Open Library identifier	0
P649	NRHP reference number	0
P65	site of astronomical discovery	0
P650	RKDartists	0
P651	Biografisch Portaal number	0
P652	UNII	0
P653	PubMed Health	0
P654	direction relative to location	0
P655	translator	0
P656	RefSeq	0
P657	RTECS number	0
P658	tracklist	0
P659	GenLoc assembly	0
P66	ancestral home	0
P660	EC classification	0
P661	ChemSpider ID	0
P662	PubChem ID (CID)	0
P663	DSM IV	0
P664	organizer	0
P665	KEGG ID	0
P667	ICPC 2 ID	0
P668	GeneReviews ID	0
P669	located on street	0
P670	street number	0
P671	Mouse Genome Informatics ID	0
P672	MeSH Code	0
P673	eMedicine	0
P674	characters	0
P675	Google Books identifier	0
P676	lyrics by	0
P677	ÚSOP code	0
P678	incertae sedis	0
P679	ZVG number	0
P680	molecular function	0
P681	cell component	0
P682	biological process	0
P683	ChEBI ID	0
P684	ortholog	0
P685	NCBI Taxonomy ID	0
P686	Gene Ontology ID	0
P687	BHL Page ID	0
P688	encodes	0
P689	afflicts	0
P69	educated at	0
P690	space group	0
P691	NKC identifier	0
P692	Gene Atlas Image	0
P693	cleavage	0
P694	replaced synonym (for nom. nov.)	0
P695	UN number	0
P696	Neurolex ID	0
P697	ex taxon author	0
P698	PubMed ID	0
P699	Disease Ontology ID	0
P7	brother	0
P700	Kemler ID	0
P701	Dodis	0
P702	encoded by	0
P703	found in taxon	0
P704	Ensembl Transcript ID	0
P705	Ensembl Protein ID	0
P706	located on terrain feature	0
P707	satellite bus	0
P708	diocese	0
P709	Historic Scotland ID	0
P710	participant	0
P711	Strunz 8th edition (series ID)	0
P712	Nickel-Strunz 9th edition (updated 2009)	0
P713	Nickel-Strunz 10th (pending) edition	0
P714	Dana 8th edition	0
P715	Drugbank ID	0
P716	JPL Small-Body Database identifier	0
P717	Minor Planet Center observatory code	0
P718	Canmore ID	0
P720	asteroid spectral type	0
P721	OKATO identifier	0
P722	UIC station code	0
P723	DBNL ID	0
P724	Internet Archive identifier	0
P725	voice actor	0
P726	candidate	0
P727	Europeana ID	0
P728	GHS hazard statement	0
P729	service entry	4486
P730	service retirement	2023
P731	Litholex ID	0
P732	BGS Lexicon ID	0
P733	DINOloket	0
P734	family name	0
P735	given name	0
P736	cover artist	0
P737	influenced by	0
P738	(OBSOLETE) influence of	0
P739	ammunition	0
P740	location of formation	0
P741	playing hand	0
P742	pseudonym	0
P744	asteroid family	0
P745	Low German Bibliography and Biography ID	0
P746	date of disappearance	71
P747	edition(s)	0
P748	appointed by	0
P749	parent company	0
P750	distributor	0
P751	introduced feature	0
P756	removed feature	0
P757	World Heritage Site id	0
P758	Kulturminne identifier	0
P759	Alberta Register of Historic Places identifier	0
P760	DPLA ID	0
P761	VISS ID	0
P762	Czech cultural heritage ID	0
P763	PEI Register of Historic Places identifier	0
P764	OKTMO identifier	0
P765	surface played on	0
P767	contributor	0
P768	electoral district	0
P769	significant drug interaction	0
P770	cause of destruction	0
P771	Swiss municipality code	0
P772	INE municipality code	0
P773	ISO 3166-3	0
P774	FIPS 55-3 (locations in the US)	0
P775	Swedish urban area code	0
P776	Swedish minor urban area code	0
P777	Swedish civil parish code/ATA code	0
P778	Church of Sweden parish code	0
P779	Church of Sweden Pastoratskod	0
P78	top-level domain	0
P780	symptoms	0
P781	Sikart	0
P782	LAU	0
P783	hymenium type	0
P784	mushroom cap shape	0
P785	hymenium attachment	0
P786	stipe character	0
P787	spore print color	0
P788	mushroom ecological type	0
P789	edibility	0
P790	approved by	0
P791	ISIL ID	0
P792	chapter	0
P793	significant event	0
P794	as	0
P795	distance along	0
P796	geo datum	0
P797	executive authority	0
P798	military designation	0
P799	Air Ministry specification ID	0
P800	notable work	0
P802	student	0
P803	professorship	0
P804	GNIS Antarctica ID	0
P805	subject of	0
P806	Italian cadastre code	0
P807	separated from	0
P808	code Bien de Interés Cultural	0
P809	WDPA id	0
P81	connecting line	0
P811	academic minor	0
P812	academic major	0
P813	retrieved	11
P814	IUCN protected areas category	0
P815	ITIS TSN	0
P816	decays to	0
P817	decay mode	0
P818	arXiv ID	0
P819	ADS bibcode	0
P820	arXiv classification	0
P821	CGNDB Unique Identifier	0
P822	mascot	0
P823	speaker	0
P824	Meteoritical Bulletin Database ID	0
P825	dedicated to	0
P826	tonality	0
P827	BBC program identifier	0
P828	has cause	0
P829	OEIS ID	0
P830	Encyclopedia of Life ID	0
P831	parent club	0
P832	public holiday	0
P833	interchange station	0
P834	train depot	0
P835	author citation (zoology)	0
P836	GSS code (2011)	0
P837	day in year for periodic occurrence	0
P838	BioLib ID	0
P839	IMSLP ID	0
P84	architect	0
P840	narrative location	0
P841	feast day	0
P842	Fossilworks ID	0
P843	SIRUTA code	0
P844	UBIGEO code	0
P845	Saskatchewan Register of Heritage Property identifier	0
P846	Global Biodiversity Information Facility ID	0
P847	United States Navy aircraft designation	0
P849	Japanese military aircraft designation	0
P85	anthem	0
P850	World Register of Marine Species identifier	0
P852	ESRB rating	0
P853	CERO rating	0
P854	reference URL	0
P855	Sandbox-URL	0
P856	official website	0
P857	CNKI	0
P858	ESPN SCRUM ID	0
P859	sponsor	0
P86	composer	0
P860	e-archiv.li ID	0
P861	premiershiprugby.com ID	0
P862	Operational Requirement of the UK Air Ministry	0
P863	InPhO identifier	0
P864	ACM Digital Library author identifier	0
P865	BMLO	0
P866	Perlentaucher ID	0
P867	ROME Occupation Code (v3)	0
P868	foods traditionally associated	0
P87	librettist	0
P870	instrumentation	0
P872	printed by	0
P873	phase point	0
P874	UN class	0
P875	UN code classification	0
P876	UN packaging group	0
P877	NFPA Other	0
P878	avionics	0
P879	pennant number	0
P88	commissioned by	0
P880	CPU	0
P881	type of variable star	0
P882	FIPS 6-4 (US counties)	0
P883	FIPS 5-2 (code for US states)	0
P884	State Water Register Code (Russia)	0
P885	origin of the watercourse	0
P886	LIR	0
P887	based on heuristic	0
P888	JSTOR article ID	0
P889	Mathematical Reviews identifier	0
P892	Request for Comments identifier	0
P893	Social Science Research Network ID	0
P894	Zentralblatt MATH	0
P897	United States Army and Air Force aircraft designation	0
P898	IPA	0
P9	sister	0
P901	FIPS 10-4 (countries and regions)	0
P902	HDS	0
P905	PORT film ID	0
P906	SELIBR	0
P907	allgame ID	0
P908	PEGI rating	0
P909	Nova Scotia Register of Historic Places identifier	0
P91	sexual orientation	0
P910	topic's main category	0
P911	South African municipality code	0
P912	has facility	0
P913	notation	0
P914	USK rating	0
P915	filming location	0
P916	GSRR rating	0
P917	GRAU index	0
P918	NOC Occupation Code	0
P919	SOC Occupation Code (2010)	0
P92	main regulatory text	0
P920	Spanish subject headings for public libraries	0
P921	main subject	0
P922	magnetic ordering	0
P923	medical examinations	0
P924	medical treatment	0
P925	presynaptic connection	0
P926	postsynaptic connection	0
P927	anatomical location	0
P928	activating neurotransmitter	0
P929	color space	0
P930	type of electrification	0
P931	place served by airport	0
P932	PMCID	0
P933	heritagefoundation.ca ID	0
P935	Commons gallery	0
P937	work location	0
P938	FishBase species identifier	0
P939	KSH code	0
P94	coat of arms image	0
P940	GHS precautionary statements	0
P941	inspired by	0
P942	theme music	0
P943	programmer	0
P944	Code of nomenclature	0
P945	allegiance	0
P946	ISIN	0
P947	RSL identifier (person)	0
P948	Wikivoyage banner	0
P949	NLI (Israel) identifier	0
P950	BNE identifier	0
P951	NSZL identifier	0
P952	ISCO occupation code	0
P953	full text available at	0
P954	IBNR identifier	0
P957	ISBN-10	0
P958	section, verse, or paragraph	0
P959	MSW identifier	0
P960	Tropicos taxon name identifier	0
P961	IPNI ID, IPNI plant ID	0
P962	MycoBank taxon name identifier	0
P963	streaming media URL	0
P964	Austrian municipality key	0
P965	burial plot reference	0
P966	MusicBrainz label ID	0
P967	guest of honor	0
P968	e-mail	0
P969	located at street address	0
P97	noble title	0
P970	neurological function	0
P971	category combines topics	0
P972	catalog	0
P973	described at URL	0
P974	tributary	0
P98	editor	0
P980	code for weekend and holiday homes (Sweden)	0
P981	BAG-code for Dutch towns	0
P982	MusicBrainz area ID	0
P984	IOC country code	0
P988	Philippine Standard Geographic Code	0
P989	spoken text audio	0
P990	audio recording of the subject's spoken voice	0
P991	successful candidate	0
P993	NFPA Health	0
P994	NFPA Fire	0
P995	NFPA Reactivity	0
P996	scan file (Commons)	0
P998	dmoz	0
P999	ARICNS	0
Property	Label	Count
